城市 区 方位 房屋名 大小 租赁方式 朝向 月租 计费方式 几室 几厅 几卫 入住 租期 看房 所在楼层 总楼高 电梯 车位 用水 用电 燃气 供暖 
4 9 86 125 20 1 2 1800 3 3 1 1 2 12 4 3 18 0 0 0 0 0 0
4 13 29 664 50 1 2 2600 1 1 1 1 2 12 1 2 6 1 0 1 1 1 0
4 13 37 208 66 1 2 3500 0 2 1 1 2 0 1 3 14 2 0 1 1 1 0
4 13 141 1435 87 1 2 2600 0 3 1 1 2 0 1 3 6 1 0 1 1 1 0
4 9 86 437 12 1 2 1160 3 3 1 1 2 12 4 2 30 2 2 1 1 2 0
4 4 69 690 21 1 2 1480 3 3 1 1 2 24 4 3 6 1 1 1 1 1 1
4 12 129 1259 78 1 2 5700 0 2 1 1 1 0 1 3 6 1 0 1 1 1 0
4 17 144 684 89 1 2 3300 0 2 1 1 2 0 1 2 6 1 0 0 0 1 0
4 13 37 341 72 1 2 3500 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 12 160 811 52 1 2 6500 1 2 1 1 2 36 1 2 6 1 0 1 1 2 0
4 6 64 1163 18 1 2 2300 1 3 1 1 2 12 4 3 6 1 2 1 1 2 0
4 6 5 1376 40 1 2 4000 1 1 1 1 1 12 1 3 6 1 0 1 1 1 0
4 6 64 918 44 1 2 4300 0 1 1 1 2 0 3 3 6 1 0 1 1 1 0
4 9 86 57 18 1 6 1450 1 3 2 1 2 24 4 3 8 0 1 0 0 0 2
4 13 85 660 80 1 2 2600 0 2 1 1 2 0 1 1 5 1 0 1 1 1 0
4 4 132 783 90 1 2 1800 0 2 2 1 2 0 1 3 6 1 0 1 1 1 0
4 3 21 1090 84 1 2 11500 0 2 1 1 1 0 3 2 27 2 0 1 1 2 2
4 9 124 1143 28 1 2 1300 1 5 0 1 2 0 4 2 13 0 2 0 0 0 0
4 12 99 107 86 1 2 5500 0 2 2 1 2 0 1 1 11 2 0 1 1 1 0
4 13 55 1164 70 1 2 3200 0 2 1 1 2 0 1 3 5 1 0 1 1 1 0
4 9 93 721 12 1 2 1450 3 5 1 2 2 12 4 1 13 2 0 1 1 1 0
4 13 58 473 76 1 2 3800 0 2 1 1 1 0 1 3 6 1 0 1 1 1 0
4 12 26 58 61 1 2 5200 3 2 1 1 2 12 1 3 5 1 0 1 1 2 2
4 13 141 757 90 1 4 3500 1 3 2 1 2 12 1 3 6 1 0 1 1 1 0
4 13 161 1542 80 1 2 2500 0 2 2 1 2 0 1 2 5 1 0 1 1 1 0
4 9 42 729 20 1 2 1500 3 3 1 1 2 12 4 3 6 0 0 0 0 0 0
4 13 78 1554 20 1 2 1700 3 3 0 3 2 12 4 3 18 2 2 1 1 1 0
4 12 26 798 27 1 2 2750 3 3 1 3 2 12 4 3 24 2 2 1 1 2 2
4 6 28 448 52 1 2 4500 0 1 1 1 2 0 1 1 24 2 0 1 1 1 0
4 3 56 498 97 1 6 12500 1 3 2 1 2 12 1 2 22 2 0 1 1 1 2
4 17 128 586 90 1 2 3500 0 2 2 1 2 0 1 1 4 1 0 1 1 1 0
4 2 14 1550 25 1 2 1100 1 3 1 1 2 12 4 1 18 1 0 1 1 1 0
4 12 54 96 98 1 8 6800 1 2 2 1 2 36 1 3 18 2 0 1 1 1 0
4 9 86 1034 20 1 2 1150 3 2 2 1 2 12 4 2 6 1 0 1 1 1 0
4 4 125 700 11 1 2 1360 1 3 1 1 2 12 4 2 24 2 2 1 1 2 0
4 5 8 1441 51 1 2 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 3 9 1134 131 1 2 13000 0 3 2 2 2 0 1 3 28 2 0 1 1 2 2
4 5 8 768 44 1 2 3700 0 1 1 1 1 0 1 3 6 1 0 1 1 1 0
4 12 106 1329 58 1 2 6200 1 1 2 1 2 12 1 1 6 1 0 1 1 1 0
4 11 70 599 87 1 2 1800 0 2 2 1 2 0 1 3 18 2 0 1 1 1 0
4 9 86 557 16 1 2 1560 1 4 1 2 2 12 4 2 11 0 0 0 0 0 0
4 12 160 976 38 1 2 4500 0 1 0 1 2 0 1 3 6 1 0 1 1 2 0
4 13 101 641 127 1 2 3200 0 3 2 2 2 0 1 2 4 1 0 1 1 1 0
4 5 11 775 36 1 2 4000 1 1 1 1 1 24 3 2 6 1 0 1 1 1 0
4 5 121 120 12 1 2 2480 3 5 1 2 2 12 4 3 30 2 2 2 2 2 2
4 12 106 1600 45 1 8 4800 1 1 1 1 1 0 1 2 6 1 0 1 1 1 0
4 13 37 1108 88 1 2 3800 0 2 2 1 2 0 1 1 18 2 0 1 1 2 2
4 13 83 800 12 1 2 1800 3 4 1 2 2 0 4 3 16 2 0 1 1 2 0
4 12 164 1321 82 1 2 6800 1 2 2 1 2 24 1 3 15 2 0 1 1 1 0
4 3 116 9 129 1 2 12000 1 3 2 1 2 36 5 1 30 2 0 1 1 1 0
4 12 76 100 33 1 2 4800 1 1 1 1 2 12 1 3 7 1 0 1 1 1 0
4 6 5 1376 38 1 2 4500 0 1 0 1 2 0 1 2 6 1 0 1 1 1 0
4 13 37 903 60 1 2 3600 0 2 1 2 2 0 1 3 6 1 0 1 1 1 0
4 13 55 381 61 1 2 3400 0 1 1 1 2 0 1 1 18 1 0 1 1 1 0
4 9 93 1039 11 1 2 1350 3 5 1 2 2 12 4 2 5 1 2 1 1 1 2
4 3 1 639 114 1 6 14000 1 3 2 1 2 24 1 2 8 2 0 1 1 1 0
4 3 21 584 68 1 2 7800 1 1 2 1 2 0 4 1 5 1 0 1 1 1 0
4 13 77 1265 93 1 2 2800 0 2 2 1 2 0 1 3 6 1 0 1 1 1 0
4 4 96 214 10 1 2 1490 1 5 1 2 2 12 4 3 28 2 0 1 1 2 0
4 13 120 1493 20 1 3 1900 3 1 0 1 2 36 4 2 11 2 0 1 1 2 0
4 17 136 1296 82 1 2 3300 0 2 1 1 2 0 1 3 6 1 0 1 1 2 0
4 13 78 566 21 1 2 2080 5 5 0 3 2 12 4 2 15 1 0 1 1 2 0
4 13 78 245 20 1 2 1680 3 1 0 1 2 12 4 3 6 1 0 1 1 2 0
4 1 15 470 15 1 4 1600 3 3 2 1 2 12 4 1 6 1 0 1 1 1 0
4 2 82 569 54 1 2 1800 1 2 0 1 2 24 1 3 6 1 0 1 1 1 0
4 9 42 317 32 1 2 1880 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 3 9 1397 128 1 6 11000 1 2 2 2 1 12 1 2 32 2 0 1 1 2 0
4 12 76 1162 48 1 2 6800 1 2 1 1 1 12 1 3 4 1 0 1 1 1 0
4 2 149 909 48 1 2 1800 0 2 1 1 2 0 1 2 6 1 0 1 1 1 0
4 17 128 533 15 1 2 1750 3 1 0 1 2 12 4 3 3 0 0 0 0 0 2
4 4 69 69 13 1 2 1530 1 3 1 1 2 12 4 2 6 0 0 0 0 0 0
4 13 83 170 12 1 2 1700 3 2 1 1 2 24 4 1 11 2 2 1 1 1 0
4 12 24 1231 58 1 2 5600 1 2 1 1 2 12 1 3 5 1 0 1 1 1 2
4 6 75 1301 71 1 2 3800 0 2 1 1 2 0 1 1 28 2 0 1 1 1 0
4 13 58 1193 15 1 4 1400 3 4 1 1 2 12 4 1 18 0 0 0 0 0 0
4 2 25 755 72 1 2 1800 0 1 2 1 2 0 1 1 12 1 0 1 1 1 0
4 13 78 1554 16 1 2 1400 3 3 1 3 2 12 4 3 18 2 0 1 1 1 0
4 12 76 1335 20 1 2 3000 3 4 0 4 2 12 4 3 30 2 0 1 1 2 0
4 13 37 273 72 1 2 2500 0 2 1 1 2 0 1 2 5 1 0 1 1 1 0
4 9 86 1446 65 1 2 1600 3 1 1 1 2 12 4 2 16 2 0 1 1 2 0
4 14 16 162 38 1 2 3500 0 1 0 1 2 0 1 3 6 1 0 1 1 1 0
4 13 85 1013 89 1 2 2500 0 3 1 1 2 0 1 3 6 1 0 1 1 2 0
4 12 76 1278 45 1 2 6800 1 1 0 1 2 12 1 2 19 2 0 1 1 2 2
4 10 13 848 33 1 2 3800 1 1 1 1 2 0 1 3 5 1 0 1 1 1 0
4 9 118 1053 69 1 2 2200 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 9 18 672 35 1 6 2000 0 1 0 1 2 0 1 3 13 1 0 1 1 1 0
4 1 142 476 26 1 2 1600 3 3 1 2 2 12 4 2 6 0 0 0 0 0 0
4 13 41 538 45 1 2 3500 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 8 47 743 70 1 2 8500 1 2 1 1 2 36 1 2 24 2 0 1 1 2 2
4 4 66 819 8 1 4 1590 1 4 1 2 2 12 4 1 13 2 2 1 1 2 0
4 9 93 667 12 1 2 1300 3 5 1 2 2 12 4 2 11 2 0 1 1 1 0
4 11 70 1519 64 1 2 1800 0 2 1 1 2 0 1 2 6 1 0 1 1 1 0
4 10 13 1254 40 1 2 3600 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 84 1101 37 1 2 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 44 1037 45 1 2 3800 0 1 1 1 2 12 1 3 7 1 0 1 1 1 0
4 1 142 958 12 1 2 1300 3 3 1 1 2 24 4 1 15 1 0 2 2 1 0
4 13 37 998 105 1 2 2900 0 3 2 1 0 0 0 3 6 1 0 1 1 1 0
4 9 86 20 95 1 2 2500 0 3 1 1 2 0 1 3 14 2 0 1 1 2 0
4 10 13 1168 36 1 2 3400 0 1 1 1 2 0 1 1 5 1 0 1 1 1 0
4 13 41 663 52 1 2 3700 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 78 754 13 1 2 1500 3 3 1 3 2 24 4 2 18 2 2 1 1 2 2
4 9 86 561 42 1 2 1500 3 1 0 1 2 12 4 2 11 2 0 1 1 2 0
4 4 69 69 13 1 2 1490 1 3 1 1 2 12 4 2 6 1 0 1 1 2 0
4 12 102 1166 70 1 4 7000 0 2 1 1 2 0 1 2 16 2 0 1 1 2 2
4 8 95 1364 51 1 6 9300 1 1 1 1 2 12 1 3 27 2 0 1 1 1 2
4 9 86 1250 28 1 1 1720 3 1 1 1 2 0 4 2 18 1 0 2 2 1 0
4 14 16 1422 12 1 4 2300 1 2 1 1 2 24 1 3 6 1 0 1 1 2 2
4 9 86 125 22 1 2 1150 3 3 1 2 2 24 4 2 11 2 2 1 1 1 0
4 6 28 1599 32 1 2 3500 0 1 0 1 2 0 1 2 6 1 0 1 1 1 0
4 13 85 746 79 1 2 1800 0 2 1 1 2 0 1 1 18 1 0 1 1 1 0
4 9 97 703 17 1 2 1790 3 3 1 2 2 12 4 1 6 1 2 1 1 1 2
4 12 102 395 46 1 1 5800 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 11 70 1488 58 1 2 1800 0 2 1 1 2 0 1 3 5 1 0 1 1 1 0
4 12 22 1377 35 1 4 5500 1 1 1 1 2 12 1 3 4 1 0 1 1 1 0
4 12 76 808 55 1 2 6800 0 2 1 1 2 0 1 2 17 2 0 1 1 2 2
4 6 151 1028 75 1 6 4400 1 2 1 1 2 24 1 3 26 2 0 1 1 1 0
4 13 71 272 15 1 4 1300 3 3 1 1 2 12 4 2 6 0 0 0 0 0 0
4 12 106 1600 54 1 2 5500 1 2 0 1 2 0 1 3 6 1 0 1 1 2 0
4 8 32 2 6 1 2 2500 3 4 1 1 2 12 4 2 28 2 2 1 1 2 0
4 13 58 1212 38 1 4 2600 1 1 1 1 2 12 3 1 5 1 0 1 1 2 2
4 13 120 866 58 1 2 3700 1 1 1 1 2 24 3 2 6 1 0 1 1 1 0
4 6 89 216 28 1 2 3600 0 1 1 1 2 0 1 1 5 1 0 1 1 1 1
4 9 97 759 10 1 8 1500 3 4 1 2 2 12 4 1 15 1 0 1 1 1 0
4 17 136 319 61 1 2 2500 0 2 1 1 2 0 1 1 6 1 0 0 0 1 0
4 9 42 137 51 1 2 2600 0 2 1 1 1 0 1 1 5 1 0 1 1 1 0
4 14 154 363 37 1 6 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 6 131 377 12 1 2 2000 3 5 1 2 2 12 4 1 25 2 0 1 1 1 0
4 17 128 542 15 1 2 1500 3 3 1 1 2 24 4 1 18 0 0 0 0 0 0
4 13 85 364 72 1 2 1100 0 2 2 1 2 0 1 3 18 1 0 0 0 0 0
4 8 47 816 120 1 2 2900 3 4 2 2 2 12 4 2 29 2 2 1 1 2 0
4 13 120 1493 25 1 2 2200 3 1 0 1 2 36 4 1 11 2 0 1 1 2 0
4 9 118 814 12 1 2 1200 3 5 1 2 2 12 4 3 6 1 0 1 1 1 0
4 14 61 509 33 1 2 3500 0 1 0 1 1 0 1 3 5 1 0 1 1 1 0
4 5 72 457 35 1 1 4300 1 2 0 1 2 12 1 3 7 1 0 1 1 2 2
4 13 85 333 79 1 2 2500 0 2 1 1 2 0 1 1 18 2 0 1 1 1 2
4 6 131 377 32 1 6 2800 3 3 1 1 2 12 4 2 34 2 0 1 1 1 0
4 9 86 442 60 1 2 1900 3 1 1 1 2 12 4 2 11 1 0 1 1 1 0
4 8 95 822 78 1 2 8000 0 2 0 1 1 0 1 2 7 1 0 1 1 2 2
4 13 85 443 90 1 2 3000 0 3 2 1 2 0 1 2 17 2 0 1 1 2 2
4 12 150 303 69 1 2 5000 1 2 1 1 1 24 1 3 6 1 0 0 0 2 0
4 6 94 867 45 1 2 3600 1 1 1 1 2 24 3 3 5 1 0 1 1 1 0
4 13 44 1482 30 1 1 3600 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 8 95 676 43 1 2 8000 1 2 1 1 2 24 1 3 4 1 0 1 1 1 0
4 17 128 1583 18 1 1 1500 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 6 75 385 51 1 2 3700 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 85 637 50 1 1 1800 0 1 1 1 2 0 1 2 17 1 0 2 2 1 0
4 5 72 905 15 1 2 2800 3 4 1 2 2 24 4 2 24 0 0 0 0 0 0
4 6 131 377 22 1 2 3100 3 3 1 2 2 12 4 2 34 2 0 1 1 1 0
4 1 105 417 50 1 2 1900 0 1 1 1 2 0 1 3 4 1 0 1 1 1 0
4 8 32 1312 49 1 2 9000 1 2 1 1 2 12 1 2 26 2 0 1 1 2 2
4 9 42 117 28 1 2 1799 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 12 26 1056 46 1 2 5500 0 1 2 1 1 0 1 3 5 1 0 1 1 1 2
4 5 8 1400 32 1 2 3500 0 1 0 1 1 0 1 2 6 1 0 1 1 1 0
4 6 52 1556 26 1 1 4600 1 1 0 1 2 36 1 2 25 2 0 1 1 1 2
4 13 55 1057 78 1 2 3000 0 2 1 1 2 0 1 2 14 2 0 1 1 1 0
4 13 58 913 60 1 2 3300 0 2 1 1 2 0 1 3 5 1 0 1 1 1 0
4 6 5 942 36 1 2 3800 0 1 1 1 2 0 1 1 6 1 0 1 1 2 0
4 13 29 927 19 1 2 1700 1 5 0 1 2 0 4 1 6 0 0 0 0 0 0
4 1 33 886 18 1 2 1500 1 4 1 2 2 12 4 3 6 1 0 1 1 1 0
4 9 93 225 12 1 4 1500 3 3 1 1 2 12 4 3 6 0 0 0 0 0 0
4 12 160 228 55 1 2 6500 0 1 1 1 2 0 1 2 29 2 0 1 1 2 2
4 6 131 377 20 1 2 2600 3 4 2 2 2 12 4 1 34 2 0 1 1 1 0
4 13 37 1087 40 1 2 2600 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 12 22 1336 30 1 2 6400 1 1 1 1 2 24 1 2 5 1 0 1 1 1 0
4 4 125 472 65 1 2 2000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 41 980 57 1 2 3800 1 1 1 1 1 12 1 1 16 2 0 1 1 1 0
4 6 5 1061 30 1 2 3300 3 1 1 1 2 12 4 1 8 2 0 1 1 2 0
4 8 32 1125 49 1 2 6500 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 10 65 897 27 1 2 3500 0 1 0 1 2 0 1 2 6 1 0 1 1 1 0
4 9 93 1410 16 1 2 1588 1 4 2 2 2 12 4 2 6 1 2 1 1 1 0
4 12 160 823 50 1 2 6000 1 2 1 1 2 36 1 3 6 1 0 1 1 1 0
4 13 37 752 54 1 2 2800 1 1 1 1 1 24 1 2 14 2 0 1 1 1 0
4 17 136 153 86 1 2 3000 0 3 2 1 2 0 3 2 5 1 0 1 1 1 0
4 12 46 123 12 1 2 3000 3 4 1 2 2 12 4 3 7 1 0 1 1 2 0
4 17 67 72 83 1 2 2800 0 3 1 1 2 0 1 1 6 1 0 1 1 1 0
4 9 118 1561 28 1 2 1750 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 12 76 1538 34 1 2 4600 1 1 0 1 1 24 1 1 7 1 0 1 1 2 0
4 5 110 44 34 1 2 3500 1 1 0 1 2 24 3 3 6 1 0 1 1 2 1
4 11 70 301 98 1 2 1800 0 3 2 1 2 0 1 1 8 1 0 0 0 1 0
4 9 86 1034 20 1 2 1500 3 1 0 1 2 12 4 2 11 1 0 1 1 1 0
4 14 51 1213 10 1 6 2000 3 3 1 1 2 12 4 1 15 2 2 1 1 1 2
4 13 58 836 77 1 2 2500 1 2 2 1 2 12 1 3 6 1 0 1 1 1 0
4 13 37 752 74 1 2 3000 0 2 1 1 1 0 1 1 14 2 0 1 1 1 0
4 3 9 1005 72 1 2 12000 1 1 2 1 2 24 1 1 30 1 0 2 2 1 0
4 17 128 1409 20 1 2 1600 3 1 0 1 2 0 4 2 3 0 0 0 0 0 0
4 17 36 360 15 1 6 1200 1 4 1 1 2 12 4 1 18 2 2 1 1 2 2
4 9 86 841 20 1 2 1800 3 3 1 1 2 12 4 2 11 2 2 1 1 1 0
4 9 86 437 17 1 2 1050 3 2 1 1 2 12 4 3 11 1 1 0 0 0 0
4 9 18 471 30 1 2 2500 0 1 0 1 2 0 1 1 13 2 0 1 1 1 0
4 9 20 408 20 1 1 1900 3 4 2 3 2 12 4 3 6 1 2 1 1 2 0
4 17 144 655 89 1 2 2000 0 2 2 1 2 0 1 2 5 2 0 1 1 1 0
4 5 80 89 47 1 2 4000 0 1 1 1 2 0 1 2 6 1 0 1 1 2 0
4 2 122 847 47 1 2 1800 0 1 1 1 2 0 1 3 7 2 0 1 1 1 0
4 12 102 681 25 1 2 2500 3 3 1 3 2 12 4 2 31 2 2 1 1 1 0
4 17 136 949 56 1 2 2400 0 1 1 1 2 0 1 3 11 2 0 1 1 1 2
4 13 85 1113 15 1 2 1050 1 3 1 1 2 12 4 1 20 0 0 0 0 0 0
4 6 28 413 51 1 2 4500 0 1 1 1 2 0 3 2 6 1 0 1 1 1 0
4 2 149 812 14 1 2 1100 3 3 1 1 2 12 4 1 25 1 0 1 1 0 0
4 9 93 721 12 1 2 1350 3 4 1 2 2 12 4 3 11 2 2 1 1 2 2
4 9 18 1083 30 1 4 2100 0 1 1 1 2 0 1 1 13 2 0 1 1 1 0
4 8 32 402 79 1 2 8000 1 2 2 1 2 24 1 2 7 1 0 1 1 1 0
4 9 111 83 10 1 2 1900 3 5 0 2 2 12 4 2 3 1 0 1 1 1 0
4 6 151 1502 50 1 2 3400 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 9 86 716 12 1 2 1020 3 3 1 1 2 12 4 2 11 1 0 1 1 1 0
4 6 28 16 51 1 2 4600 0 2 1 1 2 0 1 2 6 2 0 2 2 1 0
4 13 37 1546 55 1 2 3200 0 1 1 1 2 0 1 2 27 1 0 2 2 1 0
4 13 85 1399 111 1 2 2000 0 3 2 1 2 0 1 3 5 1 0 1 1 1 0
4 13 137 1314 43 1 2 3800 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 17 128 542 23 1 2 1800 3 1 0 1 2 12 4 3 18 1 2 0 0 0 0
4 6 5 1376 46 1 2 4000 0 2 0 1 2 0 1 3 6 1 0 1 1 1 0
4 13 78 290 17 1 2 1400 3 3 0 2 2 24 4 3 12 2 2 1 1 2 0
4 12 99 1226 82 1 2 6500 0 2 1 1 1 0 1 3 32 2 0 1 1 1 0
4 14 61 82 30 1 4 3500 0 1 0 1 2 0 1 3 5 1 0 1 1 2 0
4 3 21 1097 38 1 2 7500 1 1 1 1 2 36 4 3 6 1 0 1 1 2 0
4 10 13 1459 40 1 2 4200 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 12 76 669 50 1 2 6200 1 2 1 1 1 12 1 2 6 1 0 1 1 2 2
4 2 122 944 74 1 2 2000 0 2 1 1 2 0 1 1 24 1 0 0 0 0 0
4 3 162 1147 88 1 2 9000 1 2 2 1 2 36 4 3 6 1 2 1 1 2 2
4 13 85 443 90 1 2 2100 0 3 2 1 2 0 1 2 17 1 0 1 1 2 2
4 7 145 1107 8 1 2 3360 1 4 1 2 2 12 4 2 38 2 0 1 1 2 0
4 12 26 838 71 1 2 6200 1 2 1 1 2 36 1 2 28 2 0 1 1 2 2
4 12 17 1420 49 1 2 5400 1 2 0 1 1 12 1 3 6 1 0 1 1 1 0
4 13 100 251 101 1 2 1200 0 3 2 1 2 0 1 2 6 1 0 1 1 1 0
4 6 131 377 22 1 2 2600 3 3 1 1 2 12 4 2 34 2 0 1 1 1 0
4 8 95 779 64 1 2 9500 1 1 1 1 2 12 1 1 32 2 0 1 1 2 2
4 12 17 541 90 1 2 4700 0 2 2 1 2 0 1 1 26 2 0 1 1 1 0
4 17 7 1200 77 1 2 2200 0 2 1 1 2 0 1 3 17 2 0 1 1 2 0
4 13 85 497 55 1 2 2200 1 3 1 2 2 0 1 1 18 1 0 1 1 1 0
4 12 22 3 32 1 1 5800 0 1 0 1 1 0 1 3 6 1 0 1 1 1 0
4 12 102 1481 28 1 2 3200 3 3 1 3 2 12 4 2 6 1 0 1 1 2 0
4 6 40 398 14 1 2 3300 3 4 2 1 2 12 4 2 19 2 0 1 1 2 0
4 3 133 1176 57 1 2 10000 1 2 1 1 2 12 1 1 6 1 0 1 1 1 0
4 13 41 597 50 1 2 3500 0 1 1 1 2 0 1 3 5 1 0 1 1 1 0
4 13 74 727 15 1 4 1700 3 3 1 1 2 12 4 2 8 0 2 0 0 0 2
4 8 95 1364 52 1 2 8300 1 1 1 1 2 12 1 2 27 2 0 1 1 1 2
4 13 58 556 129 1 2 3800 1 3 2 2 2 12 1 2 13 2 0 1 1 2 0
4 8 47 870 80 1 2 8800 1 2 2 1 1 12 1 1 7 1 0 1 1 2 2
4 9 42 1536 18 1 2 1300 3 3 1 2 2 12 4 3 6 1 0 1 1 1 0
4 13 58 310 74 1 2 2100 0 2 1 1 2 0 1 1 6 1 0 1 1 1 0
4 12 99 1479 18 1 2 1900 1 3 1 1 2 12 4 3 6 1 2 1 1 1 0
4 13 43 425 95 1 2 3800 1 2 2 1 2 0 1 1 20 1 0 1 1 1 0
4 2 14 256 81 1 2 1800 0 2 2 1 2 0 1 -2 18 2 0 1 1 1 0
4 11 6 549 91 1 2 1200 0 2 2 1 2 0 1 2 13 1 0 1 1 1 0
4 5 156 1160 15 1 6 2280 3 3 1 1 2 12 4 3 6 1 0 1 1 2 0
4 12 102 681 26 1 2 2550 3 2 1 1 2 12 4 1 34 2 2 1 1 2 0
4 10 57 762 16 1 2 2300 3 4 1 2 2 12 1 2 7 1 0 1 1 1 0
4 10 13 1168 29 1 2 3200 0 1 0 1 2 0 1 1 5 1 0 1 1 1 0
4 13 37 435 83 1 2 3200 0 3 1 1 2 0 1 3 18 1 0 1 1 1 0
4 12 160 811 48 1 2 6000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 8 32 840 13 1 4 2980 3 5 2 2 2 12 4 2 30 2 2 1 1 2 0
4 4 69 1515 16 1 2 1370 1 4 2 2 2 36 4 3 6 1 2 0 0 1 0
4 12 76 1603 35 1 2 4300 3 1 1 1 2 12 4 2 6 1 0 1 1 2 2
4 6 40 514 40 1 2 4200 1 1 0 1 2 12 1 2 7 1 0 1 1 1 0
4 13 143 830 87 1 2 2500 0 2 2 1 0 0 0 1 11 2 0 1 1 1 2
4 1 15 1309 50 1 2 2100 0 1 1 1 2 0 5 3 28 2 0 1 1 2 0
4 6 40 1075 25 1 4 3600 1 1 1 1 2 12 1 3 7 1 0 1 1 1 0
4 6 151 1304 54 1 2 3900 1 2 1 1 1 12 1 2 6 1 0 1 1 1 0
4 13 55 1543 20 1 2 1800 3 3 1 2 2 12 4 2 14 2 0 1 1 1 0
4 17 128 542 45 1 2 3000 0 1 1 1 2 0 1 3 18 1 0 0 0 0 0
4 13 109 95 20 1 2 2100 5 4 1 4 2 12 4 3 6 1 0 1 1 2 0
4 11 70 1488 56 1 2 1700 0 2 1 1 2 0 1 2 5 1 0 1 1 1 0
4 13 78 149 18 1 2 1520 3 3 1 1 2 12 4 2 24 0 0 0 0 0 0
4 6 75 710 57 1 2 3700 0 2 1 1 2 0 1 3 7 1 0 1 1 1 0
4 8 146 624 56 1 2 9500 1 2 1 1 2 24 1 3 11 2 0 1 1 2 0
4 1 126 295 33 1 2 1700 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 5 8 1473 36 1 2 3300 0 1 0 1 2 0 1 2 5 1 0 1 1 1 0
4 13 85 1118 79 1 2 1800 1 2 1 1 2 24 1 2 6 1 0 1 1 1 0
4 12 106 71 50 1 2 4850 0 2 1 1 2 0 1 3 7 1 0 1 1 1 0
4 6 94 945 12 1 2 2630 1 4 1 2 2 12 4 3 18 2 0 1 1 2 0
4 6 94 945 13 1 4 1880 3 4 1 2 2 12 4 3 18 2 0 1 1 1 0
4 1 81 1127 87 1 2 2200 1 2 2 1 2 12 1 3 6 1 0 1 1 1 0
4 17 7 1185 20 1 2 1200 5 3 1 1 2 24 4 2 3 0 0 0 0 0 0
4 13 58 1105 23 1 2 1900 5 1 0 1 2 12 4 1 6 1 2 2 2 2 0
4 8 47 463 36 1 8 5800 3 1 1 1 2 24 4 2 22 2 2 1 1 2 2
4 5 110 579 39 1 2 4500 0 1 0 1 1 0 1 3 6 1 0 1 1 1 0
4 8 47 1048 108 1 2 8500 1 2 2 1 2 12 1 1 24 2 0 1 1 2 2
4 13 83 170 15 1 2 2000 3 2 2 1 2 12 4 3 6 2 2 1 1 2 0
4 9 42 1188 50 1 2 2500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 85 637 56 1 2 1800 0 1 1 1 2 0 1 1 19 1 0 2 2 1 0
4 13 85 637 56 1 4 2000 0 1 1 1 2 0 1 2 17 1 0 2 2 1 0
4 6 89 483 29 1 8 3300 3 1 1 1 2 12 4 1 20 0 0 0 0 0 0
4 13 78 609 28 1 2 1700 3 4 0 2 2 12 4 3 6 1 0 1 1 2 0
4 13 29 260 108 1 2 3500 1 3 1 1 2 12 1 1 14 2 0 1 1 1 0
4 9 86 1458 28 1 2 1500 3 4 1 1 2 12 4 2 14 2 1 1 1 1 0
4 6 151 1304 54 1 2 4600 1 2 1 1 2 12 1 3 6 1 0 1 1 1 0
4 12 160 976 41 1 2 5800 0 1 1 1 2 0 1 1 18 2 0 1 1 2 0
4 12 46 873 48 1 2 6400 1 2 1 1 2 12 1 3 7 1 0 1 1 2 2
4 9 42 1373 42 1 2 2500 1 1 1 1 2 12 1 2 6 1 0 1 1 1 0
4 13 41 1350 48 1 2 3700 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 3 116 43 131 1 2 11000 1 3 2 2 2 36 1 1 29 2 0 1 1 1 0
4 13 78 1554 16 1 2 1500 3 3 1 2 2 12 4 2 6 1 0 1 1 1 0
4 13 58 1431 16 1 2 1500 1 4 1 1 2 12 4 2 6 1 2 1 1 2 0
4 14 16 237 36 1 2 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
