城市 区 方位 房屋名 大小 租赁方式 朝向 月租 计费方式 几室 几厅 几卫 入住 租期 看房 所在楼层 总楼高 电梯 车位 用水 用电 燃气 供暖 
3 6 80 788 35 2 2 1750 5 1 1 1 2 24 4 2 10 2 1 2 2 2 2
3 16 21 192 20 2 2 1800 3 3 1 1 2 12 4 3 18 0 0 0 0 0 0
3 9 98 617 50 1 2 2600 1 1 1 1 2 12 5 2 6 1 0 1 1 1 0
3 9 44 1093 66 1 2 3500 0 2 1 1 2 0 5 3 14 2 0 1 1 1 0
3 9 125 210 87 1 2 2600 0 3 1 1 2 0 5 3 6 1 0 1 1 1 0
3 16 21 610 12 2 2 1160 3 3 1 1 2 12 4 2 30 2 2 1 1 2 0
3 14 13 1167 21 2 2 1480 3 3 1 1 2 24 4 3 6 1 1 1 1 1 1
3 10 96 736 78 1 2 5700 0 2 1 1 1 0 5 3 6 1 0 1 1 1 0
3 6 83 242 89 1 2 3300 0 2 1 1 2 0 5 2 6 1 0 0 0 1 0
3 9 44 807 72 1 2 3500 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 10 3 29 52 1 2 6500 1 2 1 1 2 36 5 2 6 1 0 1 1 2 0
3 4 89 711 18 2 2 2300 1 3 1 1 2 12 4 3 6 1 2 1 1 2 0
3 4 47 770 40 1 2 4000 1 1 1 1 1 12 5 3 6 1 0 1 1 1 0
3 4 89 415 44 1 2 4300 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
3 16 21 1374 18 2 6 1450 1 3 2 1 2 24 4 3 8 0 1 0 0 0 2
3 9 130 821 80 1 2 2600 0 2 1 1 2 0 5 1 5 1 0 1 1 1 0
3 14 5 129 90 1 2 1800 0 2 2 1 2 0 5 3 6 1 0 1 1 1 0
3 1 49 827 84 1 2 11500 0 2 1 1 1 0 1 2 27 2 0 1 1 2 2
3 16 144 1110 28 2 2 1300 1 5 0 1 2 0 4 2 13 0 2 0 0 0 0
3 10 43 1291 86 1 2 5500 0 2 2 1 2 0 5 1 11 2 0 1 1 1 0
3 9 136 73 70 1 2 3200 0 2 1 1 2 0 5 3 5 1 0 1 1 1 0
3 16 140 1487 12 2 2 1450 3 5 1 2 2 12 4 1 13 2 0 1 1 1 0
3 9 73 1602 76 1 2 3800 0 2 1 1 1 0 5 3 6 1 0 1 1 1 0
3 10 46 496 61 1 2 5200 3 2 1 1 2 12 5 3 5 1 0 1 1 2 2
3 9 125 55 90 1 4 3500 1 3 2 1 2 12 5 3 6 1 0 1 1 1 0
3 9 135 561 80 1 2 2500 0 2 2 1 2 0 5 2 5 1 0 1 1 1 0
3 16 111 1523 20 2 2 1500 3 3 1 1 2 12 4 3 6 0 0 0 0 0 0
3 9 30 1357 20 2 2 1700 3 3 0 3 2 12 4 3 18 2 2 1 1 1 0
3 10 46 751 27 2 2 2750 3 3 1 3 2 12 4 3 24 2 2 1 1 2 2
3 4 19 389 52 1 2 4500 0 1 1 1 2 0 5 1 24 2 0 1 1 1 0
3 1 28 1390 97 1 6 12500 1 3 2 1 2 12 5 2 22 2 0 1 1 1 2
3 6 32 1585 90 1 2 3500 0 2 2 1 2 0 5 1 4 1 0 1 1 1 0
3 17 86 397 25 2 2 1100 1 3 1 1 2 12 4 1 18 1 0 1 1 1 0
3 10 160 690 98 1 8 6800 1 2 2 1 2 36 5 3 18 2 0 1 1 1 0
3 16 21 298 20 2 2 1150 3 2 2 1 2 12 4 2 6 1 0 1 1 1 0
3 14 131 969 11 2 2 1360 1 3 1 1 2 12 4 2 24 2 2 1 1 2 0
3 11 143 698 51 1 2 3500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 1 163 733 131 1 2 13000 0 3 2 2 2 0 5 3 28 2 0 1 1 2 2
3 11 143 892 44 1 2 3700 0 1 1 1 1 0 5 3 6 1 0 1 1 1 0
3 10 35 501 58 1 2 6200 1 1 2 1 2 12 5 1 6 1 0 1 1 1 0
3 15 100 491 87 1 2 1800 0 2 2 1 2 0 5 3 18 2 0 1 1 1 0
3 16 21 214 16 2 2 1560 1 4 1 2 2 12 4 2 11 0 0 0 0 0 0
3 10 3 1375 38 1 2 4500 0 1 0 1 2 0 5 3 6 1 0 1 1 2 0
3 9 69 1246 127 1 2 3200 0 3 2 2 2 0 5 2 4 1 0 1 1 1 0
3 11 162 689 36 1 2 4000 1 1 1 1 1 24 1 2 6 1 0 1 1 1 0
3 11 23 1288 12 2 2 2480 3 5 1 2 2 12 4 3 30 2 2 2 2 2 2
3 10 35 310 45 1 8 4800 1 1 1 1 1 0 5 2 6 1 0 1 1 1 0
3 9 44 10 88 1 2 3800 0 2 2 1 2 0 5 1 18 2 0 1 1 2 2
3 9 62 828 12 2 2 1800 3 4 1 2 2 0 4 3 16 2 0 1 1 2 0
3 10 31 227 82 1 2 6800 1 2 2 1 2 24 5 3 15 2 0 1 1 1 0
3 1 71 346 129 1 2 12000 1 3 2 1 2 36 2 1 30 2 0 1 1 1 0
3 10 68 1266 33 1 2 4800 1 1 1 1 2 12 5 3 7 1 0 1 1 1 0
3 4 47 770 38 1 2 4500 0 1 0 1 2 0 5 2 6 1 0 1 1 1 0
3 9 44 1347 60 1 2 3600 0 2 1 2 2 0 5 3 6 1 0 1 1 1 0
3 9 136 458 61 1 2 3400 0 1 1 1 2 0 5 1 18 1 0 1 1 1 0
3 16 140 1562 11 2 2 1350 3 5 1 2 2 12 4 2 5 1 2 1 1 1 2
3 1 106 160 114 1 6 14000 1 3 2 1 2 24 5 2 8 2 0 1 1 1 0
3 1 49 699 68 1 2 7800 1 1 2 1 2 0 4 1 5 1 0 1 1 1 0
3 9 65 481 93 1 2 2800 0 2 2 1 2 0 5 3 6 1 0 1 1 1 0
3 14 78 418 10 2 2 1490 1 5 1 2 2 12 4 3 28 2 0 1 1 2 0
3 9 60 1301 20 1 3 1900 3 1 0 1 2 36 4 2 11 2 0 1 1 2 0
3 6 63 1056 82 1 2 3300 0 2 1 1 2 0 5 3 6 1 0 1 1 2 0
3 9 30 299 21 2 2 2080 5 5 0 3 2 12 4 2 15 1 0 1 1 2 0
3 9 30 1444 20 2 2 1680 3 1 0 1 2 12 4 3 6 1 0 1 1 2 0
3 13 149 281 15 2 4 1600 3 3 2 1 2 12 4 1 6 1 0 1 1 1 0
3 17 22 399 54 1 2 1800 1 2 0 1 2 24 5 3 6 1 0 1 1 1 0
3 16 111 1426 32 1 2 1880 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 1 163 1151 128 1 6 11000 1 2 2 2 1 12 5 2 32 2 0 1 1 2 0
3 10 68 663 48 1 2 6800 1 2 1 1 1 12 5 3 4 1 0 1 1 1 0
3 17 94 1062 48 1 2 1800 0 2 1 1 2 0 5 2 6 1 0 1 1 1 0
3 6 32 1364 15 2 2 1750 3 1 0 1 2 12 4 3 3 0 0 0 0 0 2
3 14 13 354 13 2 2 1530 1 3 1 1 2 12 4 2 6 0 0 0 0 0 0
3 9 62 1169 12 2 2 1700 3 2 1 1 2 24 4 1 11 2 2 1 1 1 0
3 10 45 228 58 1 2 5600 1 2 1 1 2 12 5 3 5 1 0 1 1 1 2
3 4 17 844 71 1 2 3800 0 2 1 1 2 0 5 1 28 2 0 1 1 1 0
3 9 73 998 15 2 4 1400 3 4 1 1 2 12 4 1 18 0 0 0 0 0 0
3 17 92 542 72 1 2 1800 0 1 2 1 2 0 5 1 12 1 0 1 1 1 0
3 9 30 1357 16 2 2 1400 3 3 1 3 2 12 4 3 18 2 0 1 1 1 0
3 10 68 1190 20 2 2 3000 3 4 0 4 2 12 4 3 30 2 0 1 1 2 0
3 9 44 1356 72 1 2 2500 0 2 1 1 2 0 5 2 5 1 0 1 1 1 0
3 16 21 601 65 1 2 1600 3 1 1 1 2 12 4 2 16 2 0 1 1 2 0
3 3 39 636 38 1 2 3500 0 1 0 1 2 0 5 3 6 1 0 1 1 1 0
3 9 130 552 89 1 2 2500 0 3 1 1 2 0 5 3 6 1 0 1 1 2 0
3 10 68 867 45 1 2 6800 1 1 0 1 2 12 5 2 19 2 0 1 1 2 2
3 2 152 1047 33 1 2 3800 1 1 1 1 2 0 5 3 5 1 0 1 1 1 0
3 16 52 26 69 1 2 2200 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 16 126 680 35 1 6 2000 0 1 0 1 2 0 5 3 13 1 0 1 1 1 0
3 13 148 1268 26 2 2 1600 3 3 1 2 2 12 4 2 6 0 0 0 0 0 0
3 9 112 1239 45 1 2 3500 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 12 20 11 70 1 2 8500 1 2 1 1 2 36 5 2 24 2 0 1 1 2 2
3 14 41 897 8 2 4 1590 1 4 1 2 2 12 4 1 13 2 2 1 1 2 0
3 16 140 317 12 2 2 1300 3 5 1 2 2 12 4 2 11 2 0 1 1 1 0
3 15 100 1054 64 1 2 1800 0 2 1 1 2 0 5 2 6 1 0 1 1 1 0
3 2 152 420 40 1 2 3600 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 4 905 37 1 2 3500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 114 674 45 1 2 3800 0 1 1 1 2 12 5 3 7 1 0 1 1 1 0
3 13 148 293 12 2 2 1300 3 3 1 1 2 24 4 1 15 1 0 2 2 1 0
3 9 44 502 105 1 2 2900 0 3 2 1 0 0 0 3 6 1 0 1 1 1 0
3 16 21 1569 95 1 2 2500 0 3 1 1 2 0 5 3 14 2 0 1 1 2 0
3 2 152 784 36 1 2 3400 0 1 1 1 2 0 5 1 5 1 0 1 1 1 0
3 9 112 1350 52 1 2 3700 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 30 916 13 2 2 1500 3 3 1 3 2 24 4 2 18 2 2 1 1 2 2
3 16 21 1343 42 1 2 1500 3 1 0 1 2 12 4 2 11 2 0 1 1 2 0
3 14 13 354 13 2 2 1490 1 3 1 1 2 12 4 2 6 1 0 1 1 2 0
3 10 129 926 70 1 4 7000 0 2 1 1 2 0 5 2 16 2 0 1 1 2 2
3 12 59 1604 51 1 6 9300 1 1 1 1 2 12 5 3 27 2 0 1 1 1 2
3 16 21 457 28 1 1 1720 3 1 1 1 2 0 4 2 18 1 0 2 2 1 0
3 3 39 1441 12 2 4 2300 1 2 1 1 2 24 5 3 6 1 0 1 1 2 2
3 16 21 192 22 2 2 1150 3 3 1 2 2 24 4 2 11 2 2 1 1 1 0
3 4 19 646 32 1 2 3500 0 1 0 1 2 0 5 2 6 1 0 1 1 1 0
3 9 130 433 79 1 2 1800 0 2 1 1 2 0 5 1 18 1 0 1 1 1 0
3 16 81 694 17 2 2 1790 3 3 1 2 2 12 4 1 6 1 2 1 1 1 2
3 10 129 447 46 1 1 5800 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 15 100 395 58 1 2 1800 0 2 1 1 2 0 5 3 5 1 0 1 1 1 0
3 10 156 881 35 1 4 5500 1 1 1 1 2 12 5 3 4 1 0 1 1 1 0
3 10 68 193 55 1 2 6800 0 2 1 1 2 0 5 2 17 2 0 1 1 2 2
3 4 121 1162 75 1 6 4400 1 2 1 1 2 24 5 3 26 2 0 1 1 1 0
3 9 33 1138 15 2 4 1300 3 3 1 1 2 12 4 2 6 0 0 0 0 0 0
3 10 35 310 54 1 2 5500 1 2 0 1 2 0 5 3 6 1 0 1 1 2 0
3 12 164 1289 6 2 2 2500 3 4 1 1 2 12 4 2 28 2 2 1 1 2 0
3 9 73 938 38 1 4 2600 1 1 1 1 2 12 1 1 5 1 0 1 1 2 2
3 9 60 71 58 1 2 3700 1 1 1 1 2 24 1 2 6 1 0 1 1 1 0
3 4 159 1458 28 1 2 3600 0 1 1 1 2 0 5 1 5 1 0 1 1 1 1
3 16 81 586 10 2 8 1500 3 4 1 2 2 12 4 1 15 1 0 1 1 1 0
3 6 63 225 61 1 2 2500 0 2 1 1 2 0 5 1 6 1 0 0 0 1 0
3 16 111 1034 51 1 2 2600 0 2 1 1 1 0 5 1 5 1 0 1 1 1 0
3 3 54 619 37 1 6 3500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 4 132 1185 12 2 2 2000 3 5 1 2 2 12 4 1 25 2 0 1 1 1 0
3 6 32 933 15 2 2 1500 3 3 1 1 2 24 4 1 18 0 0 0 0 0 0
3 9 130 333 72 1 2 1100 0 2 2 1 2 0 5 3 18 1 0 0 0 0 0
3 12 20 672 120 1 2 2900 3 4 2 2 2 12 4 2 29 2 2 1 1 2 0
3 9 60 1301 25 1 2 2200 3 1 0 1 2 36 4 1 11 2 0 1 1 2 0
3 16 52 713 12 2 2 1200 3 5 1 2 2 12 4 3 6 1 0 1 1 1 0
3 3 27 91 33 1 2 3500 0 1 0 1 1 0 5 3 5 1 0 1 1 1 0
3 11 70 1334 35 1 1 4300 1 2 0 1 2 12 5 3 7 1 0 1 1 2 2
3 9 130 1176 79 1 2 2500 0 2 1 1 2 0 5 1 18 2 0 1 1 1 2
3 4 132 1185 32 2 6 2800 3 3 1 1 2 12 4 2 34 2 0 1 1 1 0
3 16 21 985 60 1 2 1900 3 1 1 1 2 12 4 2 11 1 0 1 1 1 0
3 12 59 305 78 1 2 8000 0 2 0 1 1 0 5 2 7 1 0 1 1 2 2
3 9 130 128 90 1 2 3000 0 3 2 1 2 0 5 2 17 2 0 1 1 2 2
3 10 119 1584 69 1 2 5000 1 2 1 1 1 24 5 3 6 1 0 0 0 2 0
3 4 101 1543 45 1 2 3600 1 1 1 1 2 24 1 3 5 1 0 1 1 1 0
3 9 114 1082 30 1 1 3600 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 12 59 1175 43 1 2 8000 1 2 1 1 2 24 5 3 4 1 0 1 1 1 0
3 6 32 158 18 1 1 1500 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 4 17 611 51 1 2 3700 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 130 1014 50 1 1 1800 0 1 1 1 2 0 5 2 17 1 0 2 2 1 0
3 11 70 1338 15 2 2 2800 3 4 1 2 2 24 4 2 24 0 0 0 0 0 0
3 4 132 1185 22 2 2 3100 3 3 1 2 2 12 4 2 34 2 0 1 1 1 0
3 13 14 410 50 1 2 1900 0 1 1 1 2 0 5 3 4 1 0 1 1 1 0
3 12 164 121 49 1 2 9000 1 2 1 1 2 12 5 2 26 2 0 1 1 2 2
3 16 111 1060 28 1 2 1799 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 10 46 1401 46 1 2 5500 0 1 2 1 1 0 5 3 5 1 0 1 1 1 2
3 11 143 405 32 1 2 3500 0 1 0 1 1 0 5 2 6 1 0 1 1 1 0
3 4 161 1184 26 1 1 4600 1 1 0 1 2 36 5 2 25 2 0 1 1 1 2
3 9 136 763 78 1 2 3000 0 2 1 1 2 0 5 2 14 2 0 1 1 1 0
3 9 73 1118 60 1 2 3300 0 2 1 1 2 0 5 3 5 1 0 1 1 1 0
3 4 47 888 36 1 2 3800 0 1 1 1 2 0 5 1 6 1 0 1 1 2 0
3 9 98 1437 19 2 2 1700 1 5 0 1 2 0 4 1 6 0 0 0 0 0 0
3 13 93 57 18 2 2 1500 1 4 1 2 2 12 4 3 6 1 0 1 1 1 0
3 16 140 1344 12 2 4 1500 3 3 1 1 2 12 4 3 6 0 0 0 0 0 0
3 10 3 426 55 1 2 6500 0 1 1 1 2 0 5 2 29 2 0 1 1 2 2
3 4 132 1185 20 2 2 2600 3 4 2 2 2 12 4 1 34 2 0 1 1 1 0
3 9 44 1243 40 1 2 2600 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 10 156 1520 30 1 2 6400 1 1 1 1 2 24 5 2 5 1 0 1 1 1 0
3 14 131 1466 65 1 2 2000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 112 244 57 1 2 3800 1 1 1 1 1 12 5 1 16 2 0 1 1 1 0
3 4 47 734 30 1 2 3300 3 1 1 1 2 12 4 1 8 2 0 1 1 2 0
3 12 164 112 49 1 2 6500 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 2 55 1297 27 1 2 3500 0 1 0 1 2 0 5 2 6 1 0 1 1 1 0
3 16 140 1360 16 2 2 1588 1 4 2 2 2 12 4 2 6 1 2 1 1 1 0
3 10 3 1459 50 1 2 6000 1 2 1 1 2 36 5 3 6 1 0 1 1 1 0
3 9 44 1117 54 1 2 2800 1 1 1 1 1 24 5 2 14 2 0 1 1 1 0
3 6 63 344 86 1 2 3000 0 3 2 1 2 0 1 2 5 1 0 1 1 1 0
3 10 29 1568 12 2 2 3000 3 4 1 2 2 12 4 3 7 1 0 1 1 2 0
3 6 91 324 83 1 2 2800 0 3 1 1 2 0 5 1 6 1 0 1 1 1 0
3 16 52 1536 28 1 2 1750 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 10 68 531 34 1 2 4600 1 1 0 1 1 24 5 1 7 1 0 1 1 2 0
3 11 24 1253 34 1 2 3500 1 1 0 1 2 24 1 3 6 1 0 1 1 2 1
3 15 100 20 98 1 2 1800 0 3 2 1 2 0 5 1 8 1 0 0 0 1 0
3 16 21 298 20 1 2 1500 3 1 0 1 2 12 4 2 11 1 0 1 1 1 0
3 3 109 1443 10 2 6 2000 3 3 1 1 2 12 4 1 15 2 2 1 1 1 2
3 9 73 233 77 1 2 2500 1 2 2 1 2 12 5 3 6 1 0 1 1 1 0
3 9 44 1117 74 1 2 3000 0 2 1 1 1 0 5 1 14 2 0 1 1 1 0
3 1 163 168 72 1 2 12000 1 1 2 1 2 24 5 1 30 1 0 2 2 1 0
3 6 32 368 20 1 2 1600 3 1 0 1 2 0 4 2 3 0 0 0 0 0 0
3 6 53 597 15 2 6 1200 1 4 1 1 2 12 4 1 18 2 2 1 1 2 2
3 16 21 1245 20 2 2 1800 3 3 1 1 2 12 4 2 11 2 2 1 1 1 0
3 16 21 610 17 2 2 1050 3 2 1 1 2 12 4 3 11 1 1 0 0 0 0
3 16 126 1371 30 1 2 2500 0 1 0 1 2 0 5 1 13 2 0 1 1 1 0
3 16 155 184 20 2 1 1900 3 4 2 3 2 12 4 3 6 1 2 1 1 2 0
3 6 83 686 89 1 2 2000 0 2 2 1 2 0 5 2 5 2 0 1 1 1 0
3 11 88 594 47 1 2 4000 0 1 1 1 2 0 5 2 6 1 0 1 1 2 0
3 17 12 322 47 1 2 1800 0 1 1 1 2 0 5 3 7 2 0 1 1 1 0
3 10 129 1339 25 2 2 2500 3 3 1 3 2 12 4 2 31 2 2 1 1 1 0
3 6 63 189 56 1 2 2400 0 1 1 1 2 0 5 3 11 2 0 1 1 1 2
3 9 130 990 15 2 2 1050 1 3 1 1 2 12 4 1 20 0 0 0 0 0 0
3 4 19 887 51 1 2 4500 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
3 17 94 695 14 2 2 1100 3 3 1 1 2 12 4 1 25 1 0 1 1 0 0
3 16 140 1487 12 2 2 1350 3 4 1 2 2 12 4 3 11 2 2 1 1 2 2
3 16 126 1325 30 1 4 2100 0 1 1 1 2 0 5 1 13 2 0 1 1 1 0
3 12 164 1171 79 1 2 8000 1 2 2 1 2 24 5 2 7 1 0 1 1 1 0
3 16 10 1558 10 2 2 1900 3 5 0 2 2 12 4 2 3 1 0 1 1 1 0
3 4 121 443 50 1 2 3400 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 16 21 918 12 2 2 1020 3 3 1 1 2 12 4 2 11 1 0 1 1 1 0
3 4 19 946 51 1 2 4600 0 2 1 1 2 0 5 2 6 2 0 2 2 1 0
3 9 44 758 55 1 2 3200 0 1 1 1 2 0 5 2 27 1 0 2 2 1 0
3 9 130 1236 111 1 2 2000 0 3 2 1 2 0 5 3 5 1 0 1 1 1 0
3 9 153 485 43 1 2 3800 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 6 32 933 23 1 2 1800 3 1 0 1 2 12 4 3 18 1 2 0 0 0 0
3 4 47 770 46 1 2 4000 0 2 0 1 2 0 5 3 6 1 0 1 1 1 0
3 9 30 1591 17 2 2 1400 3 3 0 2 2 24 4 3 12 2 2 1 1 2 0
3 10 43 1486 82 1 2 6500 0 2 1 1 1 0 5 3 32 2 0 1 1 1 0
3 3 27 12 30 1 4 3500 0 1 0 1 2 0 5 3 5 1 0 1 1 2 0
3 1 49 1593 38 1 2 7500 1 1 1 1 2 36 4 3 6 1 0 1 1 2 0
3 2 152 350 40 1 2 4200 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 10 68 56 50 1 2 6200 1 2 1 1 1 12 5 2 6 1 0 1 1 2 2
3 17 12 93 74 1 2 2000 0 2 1 1 2 0 5 1 24 1 0 0 0 0 0
3 1 6 878 88 1 2 9000 1 2 2 1 2 36 4 3 6 1 2 1 1 2 2
3 9 130 128 90 1 2 2100 0 3 2 1 2 0 5 2 17 1 0 1 1 2 2
3 7 66 1495 8 2 2 3360 1 4 1 2 2 12 4 2 38 2 0 1 1 2 0
3 10 46 52 71 1 2 6200 1 2 1 1 2 36 5 2 28 2 0 1 1 2 2
3 10 38 1340 49 1 2 5400 1 2 0 1 1 12 5 3 6 1 0 1 1 1 0
3 9 137 1249 101 1 2 1200 0 3 2 1 2 0 5 2 6 1 0 1 1 1 0
3 4 132 1185 22 2 2 2600 3 3 1 1 2 12 4 2 34 2 0 1 1 1 0
3 12 59 740 64 1 2 9500 1 1 1 1 2 12 5 1 32 2 0 1 1 2 2
3 10 38 522 90 1 2 4700 0 2 2 1 2 0 5 1 26 2 0 1 1 1 0
3 6 80 1433 77 1 2 2200 0 2 1 1 2 0 5 3 17 2 0 1 1 2 0
3 9 130 303 55 1 2 2200 1 3 1 2 2 0 5 1 18 1 0 1 1 1 0
3 10 156 216 32 1 1 5800 0 1 0 1 1 0 5 3 6 1 0 1 1 1 0
3 10 129 1219 28 2 2 3200 3 3 1 3 2 12 4 2 6 1 0 1 1 2 0
3 4 151 61 14 2 2 3300 3 4 2 1 2 12 4 2 19 2 0 1 1 2 0
3 1 110 948 57 1 2 10000 1 2 1 1 2 12 5 1 6 1 0 1 1 1 0
3 9 112 261 50 1 2 3500 0 1 1 1 2 0 5 3 5 1 0 1 1 1 0
3 9 154 159 15 2 4 1700 3 3 1 1 2 12 4 2 8 0 2 0 0 0 2
3 12 59 1604 52 1 2 8300 1 1 1 1 2 12 5 2 27 2 0 1 1 1 2
3 9 73 442 129 1 2 3800 1 3 2 2 2 12 5 2 13 2 0 1 1 2 0
3 12 20 171 80 1 2 8800 1 2 2 1 1 12 5 1 7 1 0 1 1 2 2
3 16 111 304 18 2 2 1300 3 3 1 2 2 12 4 3 6 1 0 1 1 1 0
3 9 73 1256 74 1 2 2100 0 2 1 1 2 0 5 1 6 1 0 1 1 1 0
3 10 43 393 18 2 2 1900 1 3 1 1 2 12 4 3 6 1 2 1 1 1 0
3 9 76 295 95 1 2 3800 1 2 2 1 2 0 5 1 20 1 0 1 1 1 0
3 17 86 435 81 1 2 1800 0 2 2 1 2 0 5 -2 18 2 0 1 1 1 0
3 15 133 252 91 1 2 1200 0 2 2 1 2 0 5 2 13 1 0 1 1 1 0
3 11 113 647 15 2 6 2280 3 3 1 1 2 12 4 3 6 1 0 1 1 2 0
3 10 129 1339 26 2 2 2550 3 2 1 1 2 12 4 1 34 2 2 1 1 2 0
3 2 103 1316 16 2 2 2300 3 4 1 2 2 12 5 2 7 1 0 1 1 1 0
3 2 152 784 29 1 2 3200 0 1 0 1 2 0 5 1 5 1 0 1 1 1 0
3 9 44 1383 83 1 2 3200 0 3 1 1 2 0 5 3 18 1 0 1 1 1 0
3 10 3 29 48 1 2 6000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 12 164 1353 13 2 4 2980 3 5 2 2 2 12 4 2 30 2 2 1 1 2 0
3 14 13 422 16 2 2 1370 1 4 2 2 2 36 4 3 6 1 2 0 0 1 0
3 10 68 1063 35 1 2 4300 3 1 1 1 2 12 4 2 6 1 0 1 1 2 2
3 4 151 432 40 1 2 4200 1 1 0 1 2 12 5 2 7 1 0 1 1 1 0
3 9 40 1530 87 1 2 2500 0 2 2 1 0 0 0 1 11 2 0 1 1 1 2
3 13 149 181 50 1 2 2100 0 1 1 1 2 0 2 3 28 2 0 1 1 2 0
3 4 151 1003 25 1 4 3600 1 1 1 1 2 12 5 3 7 1 0 1 1 1 0
3 4 121 1257 54 1 2 3900 1 2 1 1 1 12 5 2 6 1 0 1 1 1 0
3 9 136 630 20 2 2 1800 3 3 1 2 2 12 4 2 14 2 0 1 1 1 0
3 6 32 933 45 1 2 3000 0 1 1 1 2 0 5 3 18 1 0 0 0 0 0
3 9 142 1560 20 2 2 2100 5 4 1 4 2 12 4 3 6 1 0 1 1 2 0
3 15 100 395 56 1 2 1700 0 2 1 1 2 0 5 2 5 1 0 1 1 1 0
3 9 30 173 18 2 2 1520 3 3 1 1 2 12 4 2 24 0 0 0 0 0 0
3 4 17 1213 57 1 2 3700 0 2 1 1 2 0 5 3 7 1 0 1 1 1 0
3 12 145 407 56 1 2 9500 1 2 1 1 2 24 5 3 11 2 0 1 1 2 0
3 13 61 794 33 1 2 1700 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 11 143 1177 36 1 2 3300 0 1 0 1 2 0 5 2 5 1 0 1 1 1 0
3 9 130 1241 79 1 2 1800 1 2 1 1 2 24 5 2 6 1 0 1 1 1 0
3 10 35 1292 50 1 2 4850 0 2 1 1 2 0 5 3 7 1 0 1 1 1 0
3 4 101 1271 12 2 2 2630 1 4 1 2 2 12 4 3 18 2 0 1 1 2 0
3 4 101 1271 13 2 4 1880 3 4 1 2 2 12 4 3 18 2 0 1 1 1 0
3 13 146 1479 87 1 2 2200 1 2 2 1 2 12 5 3 6 1 0 1 1 1 0
3 6 80 1096 20 2 2 1200 5 3 1 1 2 24 4 2 3 0 0 0 0 0 0
3 9 73 453 23 1 2 1900 5 1 0 1 2 12 4 1 6 1 2 2 2 2 0
3 12 20 1605 36 1 8 5800 3 1 1 1 2 24 4 2 22 2 2 1 1 2 2
3 11 24 902 39 1 2 4500 0 1 0 1 1 0 5 3 6 1 0 1 1 1 0
3 12 20 1483 108 1 2 8500 1 2 2 1 2 12 5 1 24 2 0 1 1 2 2
3 9 62 1169 15 2 2 2000 3 2 2 1 2 12 4 3 6 2 2 1 1 2 0
3 16 111 845 50 1 2 2500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 130 1014 56 1 2 1800 0 1 1 1 2 0 5 1 19 1 0 2 2 1 0
3 9 130 1014 56 1 4 2000 0 1 1 1 2 0 5 2 17 1 0 2 2 1 0
3 4 159 58 29 1 8 3300 3 1 1 1 2 12 4 1 20 0 0 0 0 0 0
3 9 30 1491 28 2 2 1700 3 4 0 2 2 12 4 3 6 1 0 1 1 2 0
3 9 98 666 108 1 2 3500 1 3 1 1 2 12 5 1 14 2 0 1 1 1 0
3 16 21 826 28 2 2 1500 3 4 1 1 2 12 4 2 14 2 1 1 1 1 0
3 4 121 1257 54 1 2 4600 1 2 1 1 2 12 5 3 6 1 0 1 1 1 0
3 10 3 1375 41 1 2 5800 0 1 1 1 2 0 5 1 18 2 0 1 1 2 0
3 10 29 1436 48 1 2 6400 1 2 1 1 2 12 5 3 7 1 0 1 1 2 2
3 16 111 1405 42 1 2 2500 1 1 1 1 2 12 5 2 6 1 0 1 1 1 0
3 9 112 862 48 1 2 3700 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 1 71 882 131 1 2 11000 1 3 2 2 2 36 5 1 29 2 0 1 1 1 0
3 9 30 1357 16 2 2 1500 3 3 1 2 2 12 4 2 6 1 0 1 1 1 0
3 9 73 417 16 2 2 1500 1 4 1 1 2 12 4 2 6 1 2 1 1 2 0
